Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
In a good mood?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody seems happy today	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's feeling happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's happy	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's happy today	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's in a good mood today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Somebody's in a good mood.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone happy today	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's feeling happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's happy	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's in a good mood	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's in a good mood today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Someone's in a good mood.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you cheerful today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you cheerful?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you chipper today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you chipper?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you enthusiastic today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you enthusiastic?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling cheerful today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling cheerful?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling chipper today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling chipper?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling enthusiastic today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling enthusiastic?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling happy today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you feeling happy?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you happy today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you happy?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you in a good mood today?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well aren't you in a good mood?	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's chipper	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's feeling happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's in a good mood today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well somebody's in a good mood.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's feeling happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's in a good mood today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well someone's in a good mood.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're feeling happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're in a good mood today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
Well you're in a good mood.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem happy	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem happy today	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem happy.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem really happy	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem really happy today	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem to be cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem to be cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem to be enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem to be enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem to be happy today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem to be in a good mood today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You seem to be in a good mood.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You're cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You're cheerful.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You're chipper today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You're chipper.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You're enthusiastic today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You're enthusiastic.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
You're feeling cheerful today.	Deliriously.	qna_chitchat_witty.tsv	editorial:chitchat	[]	false	[]	12
